Workout DateTime,Program,Day Name,Exercise,Is Warmup Set?,Required Reps,Completed Reps,Is AMRAP?,Required RPE,Completed RPE,Log RPE?,Required Weight Value,Required Weight Unit,Completed Weight Value,Completed Weight Unit,Ask Weight?,Completed Reps Time,Target Muscles,Synergist Muscles,Notes
2026-07-20T00:04:45.749Z,GVS Ravage ,Week 3 - Day 3 - Bro Day A,Upright Row,0,20,11,0,10,10,1,10,lb,25,lb,0,2026-07-20T00:50:53.730Z,Deltoid Lateral,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Anterior,Infraspinatus,Serratus Anterior,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-07-19T00:52:28.335Z,GVS Ravage ,Week 3 - Day 2 - Torso A,Smith Machine Close Grip Larsen Press,1,5,3,0,,,0,60,lb,105,lb,0,2026-07-19T01:00:29.602Z,"Triceps Brachii,Pectoralis Major Sternal Head","Pectoralis Major Clavicular Head,Deltoid Anterior,Serratus Anterior",
2026-07-19T00:52:28.335Z,GVS Ravage ,Week 3 - Day 2 - Torso A,Smith Machine Close Grip Larsen Press,1,5,2,0,,,0,95,lb,145,lb,0,2026-07-19T01:01:07.380Z,"Triceps Brachii,Pectoralis Major Sternal Head","Pectoralis Major Clavicular Head,Deltoid Anterior,Serratus Anterior",
2026-07-19T00:52:28.335Z,GVS Ravage ,Week 3 - Day 2 - Torso A,Smith Machine Close Grip Larsen Press,0,8,8,0,9,9.5,1,120,lb,145,lb,0,2026-07-19T01:13:05.334Z,"Triceps Brachii,Pectoralis Major Sternal Head","Pectoralis Major Clavicular Head,Deltoid Anterior,Serratus Anterior",
2026-07-19T00:52:28.335Z,GVS Ravage ,Week 3 - Day 2 - Torso A,Smith Machine Close Grip Larsen Press,0,8,7,0,9,9.5,1,130,lb,145,lb,0,2026-07-19T01:20:02.558Z,"Triceps Brachii,Pectoralis Major Sternal Head","Pectoralis Major Clavicular Head,Deltoid Anterior,Serratus Anterior",
2026-07-19T00:52:28.335Z,GVS Ravage ,Week 3 - Day 2 - Torso A,Smith Machine Close Grip Larsen Press,0,8,6,0,9,9,1,130,lb,145,lb,0,2026-07-19T01:34:23.941Z,"Triceps Brachii,Pectoralis Major Sternal Head","Pectoralis Major Clavicular Head,Deltoid Anterior,Serratus Anterior",
2026-07-19T00:52:28.335Z,GVS Ravage ,Week 3 - Day 2 - Torso A,Narrow Pulldown,1,5,2,0,,,0,80,lb,112.5,lb,0,2026-07-19T01:06:19.857Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Trapezius Middle Fibers,Trapezius Lower Fibers,Teres Major,Deltoid Posterior",
2026-07-19T00:52:28.335Z,GVS Ravage ,Week 3 - Day 2 - Torso A,Narrow Pulldown,0,15,15,1,9,9.5,1,100,lb,112.5,lb,0,2026-07-19T01:14:49.063Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Trapezius Middle Fibers,Trapezius Lower Fibers,Teres Major,Deltoid Posterior",
2026-07-19T00:52:28.335Z,GVS Ravage ,Week 3 - Day 2 - Torso A,Narrow Pulldown,0,15,15,1,9,9.5,1,100,lb,112.5,lb,0,2026-07-19T01:22:13.518Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Trapezius Middle Fibers,Trapezius Lower Fibers,Teres Major,Deltoid Posterior",
2026-07-19T00:52:28.335Z,GVS Ravage ,Week 3 - Day 2 - Torso A,Narrow Pulldown,0,15,10,1,9,10,1,100,lb,112.5,lb,0,2026-07-19T01:35:28.119Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Trapezius Middle Fibers,Trapezius Lower Fibers,Teres Major,Deltoid Posterior",
2026-07-19T00:52:28.335Z,GVS Ravage ,Week 3 - Day 2 - Torso A,Smith Reverse Grip Bench,0,12,11,0,9,9,1,90,lb,105,lb,0,2026-07-19T01:38:24.623Z,"Pectoralis Major Clavicular Head,Triceps Brachii","Deltoid Anterior,Pectoralis Major Sternal Head",
2026-07-19T00:52:28.335Z,GVS Ravage ,Week 3 - Day 2 - Torso A,Smith Reverse Grip Bench,0,12,10,0,9,9,1,90,lb,105,lb,0,2026-07-19T01:47:37.648Z,"Pectoralis Major Clavicular Head,Triceps Brachii","Deltoid Anterior,Pectoralis Major Sternal Head",
2026-07-19T00:52:28.335Z,GVS Ravage ,Week 3 - Day 2 - Torso A,Machine Pulldown,0,15,10,0,9,10,1,135,lb,120,lb,0,2026-07-19T01:39:51.908Z,Latissimus Dorsi,"Trapezius Middle Fibers,Trapezius Lower Fibers,Deltoid Posterior,Biceps Brachii,Brachialis,Brachioradialis",
2026-07-19T00:52:28.335Z,GVS Ravage ,Week 3 - Day 2 - Torso A,Machine Pulldown,0,15,12,0,9,10,1,130,lb,120,lb,0,2026-07-19T01:50:08.217Z,Latissimus Dorsi,"Trapezius Middle Fibers,Trapezius Lower Fibers,Deltoid Posterior,Biceps Brachii,Brachialis,Brachioradialis",
2026-07-19T00:52:28.335Z,GVS Ravage ,Week 3 - Day 2 - Torso A,Cable Crossover,0,15,10,0,10,10,1,25,lb,20,lb,0,2026-07-19T01:54:00.304Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Latissimus Dorsi,Levator Scapulae,Pectoralis Major Clavicular Head",
2026-07-19T00:52:28.335Z,GVS Ravage ,Week 3 - Day 2 - Torso A,Cable Crossover,0,15,7,0,10,10,1,25,lb,20,lb,0,2026-07-19T02:00:21.165Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Latissimus Dorsi,Levator Scapulae,Pectoralis Major Clavicular Head",
2026-07-19T00:52:28.335Z,GVS Ravage ,Week 3 - Day 2 - Torso A,Bent Over One Arm Row,0,15,15,0,10,10,1,50,lb,45,lb,0,2026-07-19T01:56:28.872Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Infraspinatus,Teres Major,Teres Minor,Brachialis,Brachioradialis,Deltoid Posterior,Pectoralis Major Sternal Head",
2026-07-19T00:52:28.335Z,GVS Ravage ,Week 3 - Day 2 - Torso A,Bent Over One Arm Row,0,15,11,0,10,10,1,37.5,lb,45,lb,0,2026-07-19T02:03:03.645Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Infraspinatus,Teres Major,Teres Minor,Brachialis,Brachioradialis,Deltoid Posterior,Pectoralis Major Sternal Head",
2026-07-19T00:52:28.335Z,GVS Ravage ,Week 3 - Day 2 - Torso A,"Pullover, Cable",1,5,,0,,,0,17.5,lb,,,0,,Latissimus Dorsi,"Deltoid Posterior,Levator Scapulae,Pectoralis Major Sternal Head,Serratus Anterior,Teres Major,Trapezius Middle Fibers,Triceps Brachii",
2026-07-19T00:52:28.335Z,GVS Ravage ,Week 3 - Day 2 - Torso A,"Pullover, Cable",0,20,,0,10,,1,22.5,lb,,,0,,Latissimus Dorsi,"Deltoid Posterior,Levator Scapulae,Pectoralis Major Sternal Head,Serratus Anterior,Teres Major,Trapezius Middle Fibers,Triceps Brachii",
2026-07-19T00:52:28.335Z,GVS Ravage ,Week 3 - Day 2 - Torso A,"Pullover, Cable",0,20,,0,10,,1,27.5,lb,,,0,,Latissimus Dorsi,"Deltoid Posterior,Levator Scapulae,Pectoralis Major Sternal Head,Serratus Anterior,Teres Major,Trapezius Middle Fibers,Triceps Brachii",
2026-07-18T00:00:42.749Z,GVS Ravage ,Week 3 - Day 1 - Legs A,"Hack Squat, Smith Machine",1,,3,0,,,0,,,105,lb,0,2026-07-18T00:04:15.844Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-07-18T00:00:42.749Z,GVS Ravage ,Week 3 - Day 1 - Legs A,"Hack Squat, Smith Machine",1,,2,0,,,0,,,135,lb,0,2026-07-18T00:04:16.291Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-07-18T00:00:42.749Z,GVS Ravage ,Week 3 - Day 1 - Legs A,"Hack Squat, Smith Machine",0,10,10,0,8,9,1,77.5,lb,135,lb,0,2026-07-18T00:12:28.289Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-07-18T00:00:42.749Z,GVS Ravage ,Week 3 - Day 1 - Legs A,"Hack Squat, Smith Machine",0,15,11,0,8,9,1,57.5,lb,95,lb,0,2026-07-18T00:24:46.916Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-07-18T00:00:42.749Z,GVS Ravage ,Week 3 - Day 1 - Legs A,"Hack Squat, Smith Machine",0,15,15,0,8,8.5,1,57.5,lb,95,lb,0,2026-07-18T00:32:07.388Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-07-18T00:00:42.749Z,GVS Ravage ,Week 3 - Day 1 - Legs A,"Stiff Leg Deadlift, Dumbbell",1,,2,0,,,0,,,60,lb,0,2026-07-18T00:35:12.462Z,Erector Spinae,"Adductor Magnus,Gluteus Maximus,Hamstrings",
2026-07-18T00:00:42.749Z,GVS Ravage ,Week 3 - Day 1 - Legs A,"Stiff Leg Deadlift, Dumbbell",0,15,15,0,9,8,1,65,lb,60,lb,0,2026-07-18T00:40:19.062Z,Erector Spinae,"Adductor Magnus,Gluteus Maximus,Hamstrings",
2026-07-18T00:00:42.749Z,GVS Ravage ,Week 3 - Day 1 - Legs A,"Stiff Leg Deadlift, Dumbbell",0,15,15,0,9,8.5,1,65,lb,60,lb,0,2026-07-18T00:47:55.948Z,Erector Spinae,"Adductor Magnus,Gluteus Maximus,Hamstrings",
2026-07-18T00:00:42.749Z,GVS Ravage ,Week 3 - Day 1 - Legs A,Walking Lunge,0,30,10,0,10,10,1,15,lb,20,lb,0,2026-07-18T00:49:08.392Z,Quadriceps,"Gastrocnemius,Gluteus Maximus,Hamstrings,Soleus",
2026-07-18T00:00:42.749Z,GVS Ravage ,Week 3 - Day 1 - Legs A,Walking Lunge,0,30,6,0,10,10,1,15,lb,20,lb,0,2026-07-18T00:53:19.947Z,Quadriceps,"Gastrocnemius,Gluteus Maximus,Hamstrings,Soleus",
2026-07-18T00:00:42.749Z,GVS Ravage ,Week 3 - Day 1 - Legs A,Lying Leg Curl,0,12,8,0,10,10,1,0,lb,90,lb,0,2026-07-18T00:56:53.812Z,Hamstrings,"Gastrocnemius,Quadriceps",
2026-07-18T00:00:42.749Z,GVS Ravage ,Week 3 - Day 1 - Legs A,Lying Leg Curl,0,12,6,0,10,10,1,0,lb,90,lb,0,2026-07-18T01:01:00.712Z,Hamstrings,"Gastrocnemius,Quadriceps",
2026-07-17T00:38:09.109Z,GVS Ravage ,Week 2 - Day 6 - Bro Day B,Hammer Curl,1,5,2,0,,,0,10,lb,25,lb,0,2026-07-17T00:39:00.599Z,Brachioradialis,"Biceps Brachii,Brachialis",
2026-07-17T00:38:09.109Z,GVS Ravage ,Week 2 - Day 6 - Bro Day B,Hammer Curl,0,20,10,0,10,10,1,12.5,lb,25,lb,0,2026-07-17T00:45:06.294Z,Brachioradialis,"Biceps Brachii,Brachialis",
2026-07-17T00:38:09.109Z,GVS Ravage ,Week 2 - Day 6 - Bro Day B,Hammer Curl,0,20,11,0,10,10,1,12.5,lb,25,lb,0,2026-07-17T00:49:25.688Z,Brachioradialis,"Biceps Brachii,Brachialis",
2026-07-17T00:38:09.109Z,GVS Ravage ,Week 2 - Day 6 - Bro Day B,"Triceps Extension, Cable",1,,2,0,,,0,,,57.5,lb,0,2026-07-17T00:42:18.860Z,Triceps Brachii,,
2026-07-17T00:38:09.109Z,GVS Ravage ,Week 2 - Day 6 - Bro Day B,"Triceps Extension, Cable",0,15,11,0,10,10,1,10,lb,57.5,lb,0,2026-07-17T00:46:46.012Z,Triceps Brachii,,
2026-07-17T00:38:09.109Z,GVS Ravage ,Week 2 - Day 6 - Bro Day B,"Triceps Extension, Cable",0,15,10,0,10,10,1,10,lb,57.5,lb,0,2026-07-17T00:51:22.784Z,Triceps Brachii,,
2026-07-17T00:38:09.109Z,GVS Ravage ,Week 2 - Day 6 - Bro Day B,Bicep Curl,0,12,11,0,10,10,1,12.5,lb,25,lb,0,2026-07-17T00:55:10.234Z,Biceps Brachii,"Brachialis,Brachioradialis",
2026-07-17T00:38:09.109Z,GVS Ravage ,Week 2 - Day 6 - Bro Day B,Bicep Curl,0,12,8,0,10,10,1,12.5,lb,25,lb,0,2026-07-17T01:00:08.067Z,Biceps Brachii,"Brachialis,Brachioradialis",
2026-07-17T00:38:09.109Z,GVS Ravage ,Week 2 - Day 6 - Bro Day B,Triceps Pushdown,0,15,9,0,10,10,1,22.5,lb,62.5,lb,0,2026-07-17T00:56:46.960Z,Triceps Brachii,,
2026-07-17T00:38:09.109Z,GVS Ravage ,Week 2 - Day 6 - Bro Day B,Triceps Pushdown,0,15,7,0,10,10,1,22.5,lb,62.5,lb,0,2026-07-17T01:01:01.115Z,Triceps Brachii,,
2026-07-17T00:38:09.109Z,GVS Ravage ,Week 2 - Day 6 - Bro Day B,Lateral Raise,0,20,15,0,10,10,1,10,lb,15,lb,0,2026-07-17T01:09:51.008Z,Deltoid Lateral,"Deltoid Anterior,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-07-17T00:38:09.109Z,GVS Ravage ,Week 2 - Day 6 - Bro Day B,Lateral Raise,0,20,11,0,10,10,1,10,lb,15,lb,0,2026-07-17T01:13:39.564Z,Deltoid Lateral,"Deltoid Anterior,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-07-17T00:38:09.109Z,GVS Ravage ,Week 2 - Day 6 - Bro Day B,Lu Lateral Raise,1,,2,0,,,0,,,10,lb,0,2026-07-17T01:02:17.452Z,Deltoid Lateral,"Deltoid Anterior,Deltoid Posterior,Serratus Anterior,Trapezius Middle Fibers,Trapezius Lower Fibers",
2026-07-17T00:38:09.109Z,GVS Ravage ,Week 2 - Day 6 - Bro Day B,Lu Lateral Raise,0,15,8,0,10,10,1,10,lb,10,lb,0,2026-07-17T01:05:50.430Z,Deltoid Lateral,"Deltoid Anterior,Deltoid Posterior,Serratus Anterior,Trapezius Middle Fibers,Trapezius Lower Fibers",
2026-07-17T00:38:09.109Z,GVS Ravage ,Week 2 - Day 6 - Bro Day B,Lu Lateral Raise,0,15,5,0,10,10,1,10,lb,10,lb,0,2026-07-17T01:19:00.016Z,Deltoid Lateral,"Deltoid Anterior,Deltoid Posterior,Serratus Anterior,Trapezius Middle Fibers,Trapezius Lower Fibers",
2026-07-17T00:38:09.109Z,GVS Ravage ,Week 2 - Day 6 - Bro Day B,Cable Rear Delt One-Arm Row,1,,2,0,,,0,,,15,lb,0,2026-07-17T01:03:16.089Z,,,
2026-07-17T00:38:09.109Z,GVS Ravage ,Week 2 - Day 6 - Bro Day B,Cable Rear Delt One-Arm Row,0,20,12,0,10,10,1,15,lb,15,lb,0,2026-07-17T01:26:14.565Z,,,
2026-07-17T00:38:09.109Z,GVS Ravage ,Week 2 - Day 6 - Bro Day B,Cable Rear Delt One-Arm Row,0,20,12,0,10,10,1,15,lb,15,lb,0,2026-07-17T01:33:47.741Z,,,
2026-07-17T00:38:09.109Z,GVS Ravage ,Week 2 - Day 6 - Bro Day B,Neck Flexion,0,20,3,0,10,10,1,5,lb,5,lb,0,2026-07-17T01:34:57.863Z,Sternocleidomastoid,,
2026-07-17T00:38:09.109Z,GVS Ravage ,Week 2 - Day 6 - Bro Day B,"Wrist Curl, Dumbbell",1,,2,0,,,0,,,30,lb,0,2026-07-17T01:35:30.029Z,Wrist Flexors,,
2026-07-17T00:38:09.109Z,GVS Ravage ,Week 2 - Day 6 - Bro Day B,"Wrist Curl, Dumbbell",0,20,13,0,10,10,1,22.5,lb,30,lb,0,2026-07-17T01:46:19.350Z,Wrist Flexors,,
2026-07-14T23:56:30.481Z,GVS Ravage ,Week 2 - Day 5 - Torso B,"Bench Press, Dumbbell",1,5,2,0,,,0,55,lb,60,lb,0,2026-07-14T23:58:27.736Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-07-14T23:56:30.481Z,GVS Ravage ,Week 2 - Day 5 - Torso B,"Bench Press, Dumbbell",0,12,9,0,9,9,1,70,lb,60,lb,0,2026-07-15T00:05:51.295Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-07-14T23:56:30.481Z,GVS Ravage ,Week 2 - Day 5 - Torso B,"Bench Press, Dumbbell",0,12,6,0,9,9,1,70,lb,60,lb,0,2026-07-15T00:19:15.706Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-07-14T23:56:30.481Z,GVS Ravage ,Week 2 - Day 5 - Torso B,Machine Pulldown,1,5,2,0,,,0,105,lb,120,lb,0,2026-07-14T23:59:45.411Z,Latissimus Dorsi,"Trapezius Middle Fibers,Trapezius Lower Fibers,Deltoid Posterior,Biceps Brachii,Brachialis,Brachioradialis",
2026-07-14T23:56:30.481Z,GVS Ravage ,Week 2 - Day 5 - Torso B,Machine Pulldown,0,15,12,0,10,10,1,130,lb,120,lb,0,2026-07-15T00:07:04.001Z,Latissimus Dorsi,"Trapezius Middle Fibers,Trapezius Lower Fibers,Deltoid Posterior,Biceps Brachii,Brachialis,Brachioradialis",
2026-07-14T23:56:30.481Z,GVS Ravage ,Week 2 - Day 5 - Torso B,Machine Pulldown,0,15,11,0,10,10,1,130,lb,120,lb,0,2026-07-15T00:20:26.571Z,Latissimus Dorsi,"Trapezius Middle Fibers,Trapezius Lower Fibers,Deltoid Posterior,Biceps Brachii,Brachialis,Brachioradialis",
2026-07-14T23:56:30.481Z,GVS Ravage ,Week 2 - Day 5 - Torso B,"Chest Press, Leverage Machine",0,12,7,0,9,10,1,18.75,lb,142.5,lb,0,2026-07-15T00:22:15.927Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-07-14T23:56:30.481Z,GVS Ravage ,Week 2 - Day 5 - Torso B,"Chest Press, Leverage Machine",0,12,8,0,9,9.5,1,18.75,lb,142.5,lb,0,2026-07-15T00:28:19.411Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-07-14T23:56:30.481Z,GVS Ravage ,Week 2 - Day 5 - Torso B,Helms Row,0,20,10,0,10,10,1,45,lb,40,lb,0,2026-07-15T00:24:21.245Z,"Latissimus Dorsi,Trapezius Middle Fibers","Deltoid Posterior,Biceps Brachii,Brachialis,Brachioradialis",
2026-07-14T23:56:30.481Z,GVS Ravage ,Week 2 - Day 5 - Torso B,Helms Row,0,20,15,0,10,10,1,45,lb,40,lb,0,2026-07-15T00:35:37.148Z,"Latissimus Dorsi,Trapezius Middle Fibers","Deltoid Posterior,Biceps Brachii,Brachialis,Brachioradialis",
2026-07-14T23:56:30.481Z,GVS Ravage ,Week 2 - Day 5 - Torso B,Shoulder Press,1,5,2,0,,,0,17.5,lb,40,lb,0,2026-07-15T00:37:21.083Z,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2026-07-14T23:56:30.481Z,GVS Ravage ,Week 2 - Day 5 - Torso B,Shoulder Press,0,12,8,0,9,10,1,22.5,lb,40,lb,0,2026-07-15T00:41:33.416Z,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2026-07-14T23:56:30.481Z,GVS Ravage ,Week 2 - Day 5 - Torso B,Shoulder Press,0,12,11,0,9,10,1,22.5,lb,40,lb,0,2026-07-15T00:50:31.501Z,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2026-07-14T23:56:30.481Z,GVS Ravage ,Week 2 - Day 5 - Torso B,Seated Row,0,20,18,0,10,10,1,77.5,lb,80,lb,0,2026-07-15T00:42:19.642Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-07-14T23:56:30.481Z,GVS Ravage ,Week 2 - Day 5 - Torso B,Seated Row,0,20,18,0,10,10,1,80,lb,80,lb,0,2026-07-15T00:51:28.736Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-07-14T00:55:13.490Z,GVS Ravage ,Week 2 - Day 4 - Legs B,"Squat, Smith Machine",1,5,3,0,,,0,102.5,lb,105,lb,0,2026-07-14T01:10:17.537Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-07-14T00:55:13.490Z,GVS Ravage ,Week 2 - Day 4 - Legs B,"Squat, Smith Machine",1,5,2,0,,,0,102.5,lb,175,lb,0,2026-07-14T01:10:55.604Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-07-14T00:55:13.490Z,GVS Ravage ,Week 2 - Day 4 - Legs B,"Squat, Smith Machine",0,8,6,0,9,9,1,130,lb,175,lb,0,2026-07-14T01:17:12.031Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-07-14T00:55:13.490Z,GVS Ravage ,Week 2 - Day 4 - Legs B,"Squat, Smith Machine",0,8,4,0,9,9,1,130,lb,175,lb,0,2026-07-14T01:24:27.112Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-07-14T00:55:13.490Z,GVS Ravage ,Week 2 - Day 4 - Legs B,Romanian Deadlift,1,5,2,0,,,0,55,lb,65,lb,0,2026-07-14T00:57:57.387Z,Gluteus Maximus,"Adductor Magnus,Erector Spinae,Hamstrings",
2026-07-14T00:55:13.490Z,GVS Ravage ,Week 2 - Day 4 - Legs B,Romanian Deadlift,0,12,12,0,9,8.5,1,70,lb,65,lb,0,2026-07-14T01:01:56.543Z,Gluteus Maximus,"Adductor Magnus,Erector Spinae,Hamstrings",
2026-07-14T00:55:13.490Z,GVS Ravage ,Week 2 - Day 4 - Legs B,Romanian Deadlift,0,12,9,0,9,9.5,1,70,lb,65,lb,0,2026-07-14T01:30:58.837Z,Gluteus Maximus,"Adductor Magnus,Erector Spinae,Hamstrings",
2026-07-14T00:55:13.490Z,GVS Ravage ,Week 2 - Day 4 - Legs B,Lying Leg Curl,0,15,8,0,10,10,1,40,lb,90,lb,0,2026-07-14T01:36:37.389Z,Hamstrings,"Gastrocnemius,Quadriceps",
2026-07-14T00:55:13.490Z,GVS Ravage ,Week 2 - Day 4 - Legs B,Lying Leg Curl,0,15,7,0,10,10,1,0,lb,90,lb,0,2026-07-14T01:43:44.740Z,Hamstrings,"Gastrocnemius,Quadriceps",
2026-07-14T00:55:13.490Z,GVS Ravage ,Week 2 - Day 4 - Legs B,Leg Extension,0,20,9,0,10,10,1,30,lb,90,lb,0,2026-07-14T01:37:53.208Z,Quadriceps,,
2026-07-14T00:55:13.490Z,GVS Ravage ,Week 2 - Day 4 - Legs B,Leg Extension,0,20,9,0,10,10,1,30,lb,90,lb,0,2026-07-14T01:44:53.821Z,Quadriceps,,
2026-07-14T00:55:13.490Z,GVS Ravage ,Week 2 - Day 4 - Legs B,"Standing Calf Raise, Barbell",0,20,4,0,10,10,1,160,lb,160,lb,0,2026-07-14T01:47:10.485Z,Gastrocnemius,Soleus,
2026-07-13T01:14:15.775Z,GVS Ravage ,Week 2 - Day 3 - Bro Day A,Hammer Curl,1,5,2,0,,,0,20,lb,25,lb,0,2026-07-13T01:16:43.204Z,Brachioradialis,"Biceps Brachii,Brachialis",
2026-07-13T01:14:15.775Z,GVS Ravage ,Week 2 - Day 3 - Bro Day A,Hammer Curl,0,20,15,0,10,9.5,1,25,lb,25,lb,0,2026-07-13T01:20:10.961Z,Brachioradialis,"Biceps Brachii,Brachialis",
2026-07-13T01:14:15.775Z,GVS Ravage ,Week 2 - Day 3 - Bro Day A,Hammer Curl,0,20,11,0,10,10,1,12.5,lb,25,lb,0,2026-07-13T01:27:58.522Z,Brachioradialis,"Biceps Brachii,Brachialis",
2026-07-13T01:14:15.775Z,GVS Ravage ,Week 2 - Day 3 - Bro Day A,Triceps Pushdown,1,5,2,0,,,0,47.5,lb,62.5,lb,0,2026-07-13T01:16:44.534Z,Triceps Brachii,,
2026-07-13T01:14:15.775Z,GVS Ravage ,Week 2 - Day 3 - Bro Day A,Triceps Pushdown,0,15,9,0,10,10,1,60,lb,62.5,lb,0,2026-07-13T01:21:25.818Z,Triceps Brachii,,
2026-07-13T01:14:15.775Z,GVS Ravage ,Week 2 - Day 3 - Bro Day A,Triceps Pushdown,0,15,11,0,10,10,1,22.5,lb,62.5,lb,0,2026-07-13T01:29:37.879Z,Triceps Brachii,,
2026-07-13T01:14:15.775Z,GVS Ravage ,Week 2 - Day 3 - Bro Day A,Incline Curl,0,10,7,0,10,10,1,20,lb,25,lb,0,2026-07-13T01:35:59.530Z,Biceps Brachii,"Brachialis,Brachioradialis",
2026-07-13T01:14:15.775Z,GVS Ravage ,Week 2 - Day 3 - Bro Day A,Incline Curl,0,10,7,0,10,10,1,12.5,lb,25,lb,0,2026-07-13T01:41:13.609Z,Biceps Brachii,"Brachialis,Brachioradialis",
2026-07-13T01:14:15.775Z,GVS Ravage ,Week 2 - Day 3 - Bro Day A,"Triceps Extension, Cable",0,15,11,0,10,10,1,47.5,lb,57.5,lb,0,2026-07-13T01:37:32.178Z,Triceps Brachii,,
2026-07-13T01:14:15.775Z,GVS Ravage ,Week 2 - Day 3 - Bro Day A,"Triceps Extension, Cable",0,15,8,0,10,10,1,47.5,lb,57.5,lb,0,2026-07-13T01:43:28.047Z,Triceps Brachii,,
2026-07-13T01:14:15.775Z,GVS Ravage ,Week 2 - Day 3 - Bro Day A,Lateral Raise,1,5,3,0,,,0,20,lb,15,lb,0,2026-07-13T01:44:15.240Z,Deltoid Lateral,"Deltoid Anterior,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-07-13T01:14:15.775Z,GVS Ravage ,Week 2 - Day 3 - Bro Day A,Lateral Raise,0,15,15,0,10,10,1,25,lb,15,lb,0,2026-07-13T01:59:00.584Z,Deltoid Lateral,"Deltoid Anterior,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-07-13T01:14:15.775Z,GVS Ravage ,Week 2 - Day 3 - Bro Day A,Lateral Raise,0,15,10,0,10,10,1,25,lb,15,lb,0,2026-07-13T02:03:49.573Z,Deltoid Lateral,"Deltoid Anterior,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-07-13T01:14:15.775Z,GVS Ravage ,Week 2 - Day 3 - Bro Day A,Upright Row,0,20,13,0,10,10,1,25,lb,25,lb,0,2026-07-13T02:07:13.862Z,Deltoid Lateral,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Anterior,Infraspinatus,Serratus Anterior,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-07-13T01:14:15.775Z,GVS Ravage ,Week 2 - Day 3 - Bro Day A,Upright Row,0,20,12,0,10,10,1,10,lb,25,lb,0,2026-07-13T02:10:15.511Z,Deltoid Lateral,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Anterior,Infraspinatus,Serratus Anterior,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
